school_id,pupil_id,grade,subject,score
646056,2322,Grade 2,Kiswahili,1
646056,2322,Grade 2,Math,1
792,2323,Grade 5,Math,1
792,2323,Grade 5,Fluency,221
792,2323,Grade 5,Kiswahili,1
646056,2326,Grade 4,Kiswahili,1
646056,2326,Grade 4,Math,1
646056,2326,Grade 4,Fluency,289
230373,2327,Grade 5,Fluency,165
230373,2327,Grade 5,Math,1
230373,2327,Grade 5,Kiswahili,1
314160,2330,Grade 5,Kiswahili,1
314160,2330,Grade 5,Fluency,251
314160,2330,Grade 5,Math,1
304425,2331,Grade 1,Fluency,69
304425,2331,Grade 1,Kiswahili,0
304425,2331,Grade 1,Math,1
16230,2336,Grade 1,Math,1
16230,2336,Grade 1,Kiswahili,
16230,2336,Grade 1,Fluency,35
9342,2337,Grade 1,Kiswahili,1
9342,2337,Grade 1,Fluency,32
9342,2337,Grade 1,Math,1
196896,2338,Grade 4,Math,
196896,2338,Grade 4,Fluency,
196896,2338,Grade 4,Kiswahili,
403506,2342,Grade 3,Kiswahili,1
403506,2342,Grade 3,Fluency,227
403506,2342,Grade 3,Math,1
501872,2348,Grade 4,Fluency,115
501872,2348,Grade 4,Math,0
501872,2348,Grade 4,Kiswahili,1
32940,2350,Grade 3,Fluency,196
32940,2350,Grade 3,Math,1
32940,2350,Grade 3,Kiswahili,1
136992,2352,Grade 1,Math,1
136992,2352,Grade 1,Kiswahili,1
136992,2352,Grade 1,Fluency,32
56803,2353,Grade 4,Math,1
56803,2353,Grade 4,Kiswahili,1
56803,2353,Grade 4,Fluency,120
822894,2354,Grade 5,Fluency,88
822894,2354,Grade 5,Math,0
822894,2354,Grade 5,Kiswahili,0
34092,2356,Grade 3,Fluency,165
34092,2356,Grade 3,Math,1
34092,2356,Grade 3,Kiswahili,1
34092,2360,Grade 3,Math,1
34092,2360,Grade 3,Kiswahili,1
34092,2360,Grade 3,Fluency,215
136992,2363,Grade 3,Kiswahili,1
136992,2363,Grade 3,Math,1
136992,2363,Grade 3,Fluency,66
264915,2364,Grade 5,Kiswahili,1
264915,2364,Grade 5,Fluency,220
264915,2364,Grade 5,Math,0
601798,2365,Grade 3,Math,1
601798,2365,Grade 3,Fluency,75
601798,2365,Grade 3,Kiswahili,1
326599,2367,Grade 5,Kiswahili,1
326599,2367,Grade 5,Fluency,183
326599,2367,Grade 5,Math,1
25263,2368,Grade 5,Math,1
25263,2368,Grade 5,Kiswahili,1
201569,2369,Grade 1,Kiswahili,0
201569,2369,Grade 1,Fluency,7
201569,2369,Grade 1,Math,1
447445,2370,Grade 2,Fluency,264
447445,2370,Grade 2,Math,0
447445,2370,Grade 2,Kiswahili,1
489918,2371,Grade 4,Math,1
489918,2371,Grade 4,Fluency,160
489918,2371,Grade 4,Kiswahili,1
35175,2373,Grade 2,Kiswahili,1
35175,2373,Grade 2,Fluency,132
35175,2373,Grade 2,Math,1
49698,2376,Grade 4,Math,1
49698,2376,Grade 4,Kiswahili,1
49698,2376,Grade 4,Fluency,130
326599,2377,Grade 2,Fluency,117
326599,2377,Grade 2,Kiswahili,1
326599,2377,Grade 2,Math,1
73360,2379,Grade 2,Kiswahili,1
73360,2379,Grade 2,Math,1
73360,2379,Grade 2,Fluency,15
607904,2380,Grade 4,Kiswahili,1
607904,2380,Grade 4,Math,0
607904,2380,Grade 4,Fluency,294
118338,2383,Grade 2,Kiswahili,0
118338,2383,Grade 2,Fluency,0
118338,2383,Grade 2,Math,0
283971,2385,Grade 1,Math,1
283971,2385,Grade 1,Kiswahili,1
283971,2385,Grade 1,Fluency,91
601798,2386,Grade 2,Math,1
601798,2386,Grade 2,Fluency,254
601798,2386,Grade 2,Kiswahili,1
35175,2387,Grade 1,Fluency,82
35175,2387,Grade 1,Math,1
35175,2387,Grade 1,Kiswahili,1
46528,2389,Grade 3,Kiswahili,1
46528,2389,Grade 3,Fluency,89
46528,2389,Grade 3,Math,1
297076,2392,Grade 1,Math,1
297076,2392,Grade 1,Kiswahili,1
297076,2392,Grade 1,Fluency,88
56803,2393,Grade 2,Math,0
56803,2393,Grade 2,Kiswahili,1
56803,2393,Grade 2,Fluency,54
864156,2395,Grade 4,Kiswahili,1
864156,2395,Grade 4,Math,1
864156,2395,Grade 4,Fluency,143
7956,2396,Grade 2,Kiswahili,1
7956,2396,Grade 2,Math,1
7956,2396,Grade 2,Fluency,123
628537,2398,Grade 3,Math,1
628537,2398,Grade 3,Kiswahili,1
628537,2398,Grade 3,Fluency,101
14475,2401,Grade 3,Fluency,222
14475,2401,Grade 3,Kiswahili,1
14475,2401,Grade 3,Math,1
293664,2403,Grade 4,Math,1
293664,2403,Grade 4,Kiswahili,1
293664,2403,Grade 4,Fluency,286
46528,2405,Grade 2,Kiswahili,1
46528,2405,Grade 2,Fluency,100
46528,2405,Grade 2,Math,1
822894,2406,Grade 3,Kiswahili,1
822894,2406,Grade 3,Fluency,268
822894,2406,Grade 3,Math,1
223941,2408,Grade 2,Fluency,35
223941,2408,Grade 2,Kiswahili,0
223941,2408,Grade 2,Math,1
73360,2410,Grade 1,Kiswahili,1
73360,2410,Grade 1,Math,1
73360,2410,Grade 1,Fluency,20
501872,2416,Grade 1,Math,1
501872,2416,Grade 1,Fluency,41
501872,2416,Grade 1,Kiswahili,0
607904,2418,Grade 2,Fluency,119
607904,2418,Grade 2,Kiswahili,1
607904,2418,Grade 2,Math,1
56406,2420,Grade 4,Math,0
56406,2420,Grade 4,Fluency,45
56406,2420,Grade 4,Kiswahili,1
226128,2421,Grade 3,Kiswahili,1
226128,2421,Grade 3,Fluency,235
226128,2421,Grade 3,Math,1
323877,2422,Grade 5,Kiswahili,0
323877,2422,Grade 5,Math,0
323877,2422,Grade 5,Fluency,99
388800,2423,Grade 1,Math,1
388800,2423,Grade 1,Fluency,90
388800,2423,Grade 1,Kiswahili,1
32940,2427,Grade 3,Kiswahili,1
32940,2427,Grade 3,Math,1
32940,2427,Grade 3,Fluency,199
156096,2428,Grade 5,Kiswahili,1
156096,2428,Grade 5,Math,1
156096,2428,Grade 5,Fluency,200
75848,2429,Grade 5,Fluency,67
75848,2429,Grade 5,Math,1
75848,2429,Grade 5,Kiswahili,1
581940,2430,Grade 3,Kiswahili,1
581940,2430,Grade 3,Math,1
581940,2430,Grade 3,Fluency,134
108210,2431,Grade 1,Fluency,33
108210,2431,Grade 1,Kiswahili,1
108210,2431,Grade 1,Math,1
8084,2436,Grade 1,Kiswahili,0
8084,2436,Grade 1,Fluency,11
8084,2436,Grade 1,Math,1
264915,2437,Grade 2,Kiswahili,1
264915,2437,Grade 2,Math,0
264915,2437,Grade 2,Fluency,165
583940,2440,Grade 4,Math,1
583940,2440,Grade 4,Fluency,69
583940,2440,Grade 4,Kiswahili,1
206948,2446,Grade 1,Math,0
206948,2446,Grade 1,Kiswahili,1
206948,2446,Grade 1,Fluency,80
32940,2449,Grade 5,Fluency,143
32940,2449,Grade 5,Kiswahili,1
32940,2449,Grade 5,Math,1
363825,2451,Grade 1,Kiswahili,1
363825,2451,Grade 1,Math,1
363825,2451,Grade 1,Fluency,39
406350,2456,Grade 5,Math,1
406350,2456,Grade 5,Kiswahili,1
406350,2456,Grade 5,Fluency,260
388800,2457,Grade 4,Fluency,123
388800,2457,Grade 4,Kiswahili,1
388800,2457,Grade 4,Math,1
32940,2458,Grade 2,Kiswahili,1
32940,2458,Grade 2,Fluency,17
32940,2458,Grade 2,Math,1
201569,2459,Grade 5,Fluency,9
201569,2459,Grade 5,Kiswahili,0
201569,2459,Grade 5,Math,0
314160,2461,Grade 5,Fluency,188
314160,2461,Grade 5,Math,1
314160,2461,Grade 5,Kiswahili,1
403506,2466,Grade 5,Math,1
403506,2466,Grade 5,Fluency,112
403506,2466,Grade 5,Kiswahili,1
581940,2467,Grade 3,Kiswahili,1
581940,2467,Grade 3,Math,1
581940,2467,Grade 3,Fluency,125
416,2468,Grade 1,Fluency,37
416,2468,Grade 1,Kiswahili,0
416,2468,Grade 1,Math,1
792,2473,Grade 3,Fluency,197
792,2473,Grade 3,Math,1
792,2473,Grade 3,Kiswahili,1
356775,2477,Grade 3,Kiswahili,0
356775,2477,Grade 3,Math,
356775,2477,Grade 3,Fluency,
858450,2480,Grade 5,Math,0
858450,2480,Grade 5,Kiswahili,0
858450,2480,Grade 5,Fluency,59
223941,2481,Grade 1,Fluency,13
223941,2481,Grade 1,Math,1
223941,2481,Grade 1,Kiswahili,1
323877,2483,Grade 2,Fluency,136
323877,2483,Grade 2,Kiswahili,1
323877,2483,Grade 2,Math,1
958934,2485,Grade 2,Kiswahili,1
958934,2485,Grade 2,Fluency,217
958934,2485,Grade 2,Math,1
108210,2486,Grade 1,Fluency,42
108210,2486,Grade 1,Math,1
108210,2486,Grade 1,Kiswahili,1
419336,2489,Grade 1,Math,1
419336,2489,Grade 1,Kiswahili,0
419336,2489,Grade 1,Fluency,70
7956,2492,Grade 4,Math,1
7956,2492,Grade 4,Fluency,56
7956,2492,Grade 4,Kiswahili,1
792,2493,Grade 3,Kiswahili,1
792,2493,Grade 3,Math,1
792,2493,Grade 3,Fluency,215
73360,2494,Grade 1,Fluency,63
73360,2494,Grade 1,Kiswahili,1
73360,2494,Grade 1,Math,1
175100,2500,Grade 4,Math,1
175100,2500,Grade 4,Fluency,242
175100,2500,Grade 4,Kiswahili,1
607904,2501,Grade 1,Math,
607904,2501,Grade 1,Kiswahili,
607904,2501,Grade 1,Fluency,
581940,2503,Grade 1,Kiswahili,1
581940,2503,Grade 1,Math,1
581940,2503,Grade 1,Fluency,92
118338,2506,Grade 1,Kiswahili,
118338,2506,Grade 1,Math,
118338,2506,Grade 1,Fluency,
56803,2511,Grade 2,Fluency,39
56803,2511,Grade 2,Math,0
56803,2511,Grade 2,Kiswahili,0
25434,2512,Grade 5,Kiswahili,1
25434,2512,Grade 5,Fluency,200
25434,2512,Grade 5,Math,1
401898,2513,Grade 2,Fluency,179
401898,2513,Grade 2,Kiswahili,1
401898,2513,Grade 2,Math,1
206948,2514,Grade 3,Fluency,103
206948,2514,Grade 3,Math,1
206948,2514,Grade 3,Kiswahili,1
583940,2516,Grade 5,Math,1
583940,2516,Grade 5,Kiswahili,1
583940,2516,Grade 5,Fluency,148
958934,2519,Grade 4,Fluency,186
958934,2519,Grade 4,Math,1
958934,2519,Grade 4,Kiswahili,1
963352,2521,Grade 2,Math,1
963352,2521,Grade 2,Kiswahili,1
963352,2521,Grade 2,Fluency,105
47025,2522,Grade 1,Kiswahili,1
47025,2522,Grade 1,Fluency,27
47025,2522,Grade 1,Math,1
7956,2524,Grade 3,Kiswahili,0
7956,2524,Grade 3,Fluency,57
7956,2524,Grade 3,Math,1
196896,2525,Grade 3,Math,0
196896,2525,Grade 3,Fluency,23
196896,2525,Grade 3,Kiswahili,1
16230,2528,Grade 3,Math,1
16230,2528,Grade 3,Kiswahili,1
16230,2528,Grade 3,Fluency,101
293664,2531,Grade 3,Math,1
293664,2531,Grade 3,Fluency,217
293664,2531,Grade 3,Kiswahili,1
108210,2534,Grade 5,Fluency,146
108210,2534,Grade 5,Kiswahili,1
108210,2534,Grade 5,Math,1
30690,2536,Grade 2,Math,1
30690,2536,Grade 2,Fluency,8
30690,2536,Grade 2,Kiswahili,1
201569,2538,Grade 1,Kiswahili,0
201569,2538,Grade 1,Fluency,8
201569,2538,Grade 1,Math,1
8084,2542,Grade 4,Fluency,37
8084,2542,Grade 4,Kiswahili,1
8084,2542,Grade 4,Math,0
359640,2543,Grade 2,Kiswahili,1
359640,2543,Grade 2,Fluency,16
359640,2543,Grade 2,Math,0
858450,2545,Grade 3,Kiswahili,
858450,2545,Grade 3,Math,
858450,2545,Grade 3,Fluency,
75848,2546,Grade 3,Fluency,47
75848,2546,Grade 3,Math,1
75848,2546,Grade 3,Kiswahili,1
501872,2547,Grade 2,Fluency,144
501872,2547,Grade 2,Kiswahili,1
501872,2547,Grade 2,Math,1
25434,2549,Grade 1,Kiswahili,0
25434,2549,Grade 1,Math,1
25434,2549,Grade 1,Fluency,10
53103,2550,Grade 2,Math,1
53103,2550,Grade 2,Fluency,131
53103,2550,Grade 2,Kiswahili,1
864156,2553,Grade 1,Math,0
864156,2553,Grade 1,Kiswahili,0
864156,2553,Grade 1,Fluency,67
136992,2554,Grade 4,Fluency,100
136992,2554,Grade 4,Math,1
136992,2554,Grade 4,Kiswahili,1
83388,2556,Grade 1,Kiswahili,0
83388,2556,Grade 1,Fluency,22
83388,2556,Grade 1,Math,1
575416,2559,Grade 4,Math,
575416,2559,Grade 4,Kiswahili,
575416,2559,Grade 4,Fluency,
55770,2560,Grade 4,Fluency,40
55770,2560,Grade 4,Kiswahili,0
55770,2560,Grade 4,Math,0
206948,2562,Grade 5,Fluency,151
206948,2562,Grade 5,Math,1
206948,2562,Grade 5,Kiswahili,1
858450,2563,Grade 5,Fluency,131
858450,2563,Grade 5,Math,1
858450,2563,Grade 5,Kiswahili,1
257904,2564,Grade 4,Fluency,
257904,2564,Grade 4,Math,
257904,2564,Grade 4,Kiswahili,
759451,2567,Grade 4,Fluency,92
759451,2567,Grade 4,Math,1
759451,2567,Grade 4,Kiswahili,1
32940,2570,Grade 3,Kiswahili,1
32940,2570,Grade 3,Math,1
32940,2570,Grade 3,Fluency,200
46684,2572,Grade 3,Math,1
46684,2572,Grade 3,Kiswahili,1
46684,2572,Grade 3,Fluency,220
30690,2576,Grade 3,Math,1
30690,2576,Grade 3,Kiswahili,1
30690,2576,Grade 3,Fluency,178
581940,2577,Grade 2,Kiswahili,0
581940,2577,Grade 2,Math,1
581940,2577,Grade 2,Fluency,75
56803,2578,Grade 3,Math,1
56803,2578,Grade 3,Fluency,38
56803,2578,Grade 3,Kiswahili,0
20972,2580,Grade 4,Fluency,220
20972,2580,Grade 4,Math,1
20972,2580,Grade 4,Kiswahili,1
297076,2582,Grade 2,Kiswahili,1
297076,2582,Grade 2,Math,1
297076,2582,Grade 2,Fluency,87
230373,2583,Grade 2,Fluency,104
230373,2583,Grade 2,Kiswahili,1
230373,2583,Grade 2,Math,1
239870,2584,Grade 2,Fluency,197
239870,2584,Grade 2,Kiswahili,1
239870,2584,Grade 2,Math,1
223941,2585,Grade 4,Kiswahili,1
223941,2585,Grade 4,Math,1
223941,2585,Grade 4,Fluency,214
958934,2586,Grade 3,Kiswahili,1
958934,2586,Grade 3,Math,1
958934,2586,Grade 3,Fluency,255
42240,2587,Grade 4,Math,1
42240,2587,Grade 4,Fluency,182
42240,2587,Grade 4,Kiswahili,1
864156,2588,Grade 3,Kiswahili,1
864156,2588,Grade 3,Fluency,269
864156,2588,Grade 3,Math,1
46528,2591,Grade 5,Math,1
46528,2591,Grade 5,Fluency,150
46528,2591,Grade 5,Kiswahili,1
196896,2595,Grade 1,Kiswahili,
196896,2595,Grade 1,Fluency,
196896,2595,Grade 1,Math,
73360,2598,Grade 2,Math,1
73360,2598,Grade 2,Kiswahili,1
73360,2598,Grade 2,Fluency,70
223545,2599,Grade 4,Kiswahili,1
223545,2599,Grade 4,Math,1
223545,2599,Grade 4,Fluency,126
963352,2600,Grade 5,Kiswahili,1
963352,2600,Grade 5,Fluency,178
963352,2600,Grade 5,Math,1
329344,2606,Grade 3,Fluency,27
329344,2606,Grade 3,Math,0
329344,2606,Grade 3,Kiswahili,0
206948,2607,Grade 1,Math,1
206948,2607,Grade 1,Kiswahili,1
206948,2607,Grade 1,Fluency,50
223545,2612,Grade 3,Math,1
223545,2612,Grade 3,Kiswahili,1
223545,2612,Grade 3,Fluency,100
65520,2614,Grade 2,Kiswahili,1
65520,2614,Grade 2,Math,0
65520,2614,Grade 2,Fluency,152
53103,2616,Grade 3,Math,1
53103,2616,Grade 3,Fluency,225
53103,2616,Grade 3,Kiswahili,1
56406,2617,Grade 3,Fluency,57
56406,2617,Grade 3,Math,0
56406,2617,Grade 3,Kiswahili,1
156096,2622,Grade 1,Fluency,45
156096,2622,Grade 1,Kiswahili,0
156096,2622,Grade 1,Math,1
223941,2623,Grade 4,Math,1
223941,2623,Grade 4,Fluency,132
223941,2623,Grade 4,Kiswahili,1
239870,2624,Grade 2,Math,1
239870,2624,Grade 2,Fluency,205
239870,2624,Grade 2,Kiswahili,1
30690,2627,Grade 3,Math,1
30690,2627,Grade 3,Fluency,192
30690,2627,Grade 3,Kiswahili,1
297076,2629,Grade 2,Kiswahili,1
297076,2629,Grade 2,Math,1
297076,2629,Grade 2,Fluency,126
32940,2630,Grade 3,Math,1
32940,2630,Grade 3,Kiswahili,1
32940,2630,Grade 3,Fluency,149
30690,2631,Grade 1,Fluency,20
30690,2631,Grade 1,Math,1
30690,2631,Grade 1,Kiswahili,1
75848,2632,Grade 4,Fluency,32
75848,2632,Grade 4,Math,0
75848,2632,Grade 4,Kiswahili,1
406350,2633,Grade 4,Fluency,89
406350,2633,Grade 4,Kiswahili,1
406350,2633,Grade 4,Math,1
5502,2636,Grade 5,Kiswahili,1
5502,2636,Grade 5,Math,1
5502,2636,Grade 5,Fluency,135
286984,2638,Grade 2,Math,1
286984,2638,Grade 2,Kiswahili,1
286984,2638,Grade 2,Fluency,92
575416,2640,Grade 4,Kiswahili,1
575416,2640,Grade 4,Fluency,258
575416,2640,Grade 4,Math,0
324884,2642,Grade 2,Fluency,
324884,2642,Grade 2,Kiswahili,1
324884,2642,Grade 2,Math,
14475,2643,Grade 4,Fluency,101
14475,2643,Grade 4,Kiswahili,1
14475,2643,Grade 4,Math,1
136992,2644,Grade 3,Kiswahili,1
136992,2644,Grade 3,Math,1
136992,2644,Grade 3,Fluency,80
293664,2646,Grade 2,Fluency,236
293664,2646,Grade 2,Kiswahili,1
293664,2646,Grade 2,Math,1
359640,2647,Grade 4,Kiswahili,1
359640,2647,Grade 4,Fluency,115
359640,2647,Grade 4,Math,1
304425,2648,Grade 3,Math,1
304425,2648,Grade 3,Fluency,140
304425,2648,Grade 3,Kiswahili,1
501872,2652,Grade 3,Math,1
501872,2652,Grade 3,Fluency,164
501872,2652,Grade 3,Kiswahili,1
25263,2656,Grade 4,Kiswahili,1
25263,2656,Grade 4,Math,1
30690,2660,Grade 1,Fluency,40
30690,2660,Grade 1,Kiswahili,1
30690,2660,Grade 1,Math,1
323877,2662,Grade 4,Fluency,83
323877,2662,Grade 4,Math,0
323877,2662,Grade 4,Kiswahili,1
56406,2663,Grade 4,Math,1
56406,2663,Grade 4,Kiswahili,1
56406,2663,Grade 4,Fluency,40
401280,2664,Grade 2,Kiswahili,
401280,2664,Grade 2,Fluency,
16230,2666,Grade 4,Math,1
16230,2666,Grade 4,Fluency,241
16230,2666,Grade 4,Kiswahili,1
88122,2669,Grade 4,Fluency,2
88122,2669,Grade 4,Math,0
88122,2669,Grade 4,Kiswahili,0
25263,2671,Grade 5,Math,1
25263,2671,Grade 5,Kiswahili,1
49698,2673,Grade 4,Kiswahili,1
49698,2673,Grade 4,Fluency,20
49698,2673,Grade 4,Math,0
257904,2679,Grade 1,Math,1
257904,2679,Grade 1,Fluency,112
257904,2679,Grade 1,Kiswahili,1
581940,2680,Grade 4,Kiswahili,1
581940,2680,Grade 4,Fluency,199
581940,2680,Grade 4,Math,1
958934,2681,Grade 2,Fluency,232
958934,2681,Grade 2,Kiswahili,1
958934,2681,Grade 2,Math,1
581940,2683,Grade 3,Kiswahili,1
581940,2683,Grade 3,Math,1
581940,2683,Grade 3,Fluency,156
75848,2685,Grade 1,Kiswahili,1
75848,2685,Grade 1,Math,1
75848,2685,Grade 1,Fluency,14
323877,2686,Grade 1,Math,1
323877,2686,Grade 1,Kiswahili,1
323877,2686,Grade 1,Fluency,65
196896,2691,Grade 2,Fluency,159
196896,2691,Grade 2,Kiswahili,1
196896,2691,Grade 2,Math,1
56803,2693,Grade 1,Kiswahili,0
56803,2693,Grade 1,Math,0
56803,2693,Grade 1,Fluency,5
687400,2694,Grade 3,Fluency,95
687400,2694,Grade 3,Math,1
286984,2695,Grade 5,Kiswahili,1
286984,2695,Grade 5,Fluency,170
286984,2695,Grade 5,Math,0
363825,2697,Grade 1,Math,1
363825,2697,Grade 1,Fluency,121
363825,2697,Grade 1,Kiswahili,0
388800,2698,Grade 3,Fluency,113
388800,2698,Grade 3,Math,1
388800,2698,Grade 3,Kiswahili,0
419336,2701,Grade 2,Math,1
419336,2701,Grade 2,Fluency,82
419336,2701,Grade 2,Kiswahili,1
8084,2702,Grade 2,Math,1
8084,2702,Grade 2,Kiswahili,1
8084,2702,Grade 2,Fluency,63
958934,2704,Grade 5,Math,1
958934,2704,Grade 5,Kiswahili,1
958934,2704,Grade 5,Fluency,171
239870,2706,Grade 3,Kiswahili,1
239870,2706,Grade 3,Fluency,306
239870,2706,Grade 3,Math,1
14475,2708,Grade 3,Kiswahili,1
14475,2708,Grade 3,Math,1
14475,2708,Grade 3,Fluency,125
314160,2712,Grade 1,Math,1
314160,2712,Grade 1,Fluency,121
314160,2712,Grade 1,Kiswahili,1
155343,2713,Grade 1,Fluency,44
155343,2713,Grade 1,Math,1
155343,2713,Grade 1,Kiswahili,0
273888,2715,Grade 1,Fluency,27
273888,2715,Grade 1,Math,1
273888,2715,Grade 1,Kiswahili,1
909600,2719,Grade 3,Math,1
909600,2719,Grade 3,Fluency,75
909600,2719,Grade 3,Kiswahili,1
359640,2720,Grade 2,Kiswahili,1
359640,2720,Grade 2,Math,1
359640,2720,Grade 2,Fluency,160
88122,2721,Grade 2,Kiswahili,1
88122,2721,Grade 2,Fluency,52
88122,2721,Grade 2,Math,1
991980,2723,Grade 1,Math,
991980,2723,Grade 1,Kiswahili,
991980,2723,Grade 1,Fluency,
155343,2725,Grade 4,Fluency,116
155343,2725,Grade 4,Math,1
155343,2725,Grade 4,Kiswahili,0
28860,2726,Grade 4,Math,1
28860,2726,Grade 4,Fluency,135
28860,2726,Grade 4,Kiswahili,1
283971,2727,Grade 3,Math,1
283971,2727,Grade 3,Fluency,114
283971,2727,Grade 3,Kiswahili,1
858450,2728,Grade 1,Fluency,102
858450,2728,Grade 1,Math,1
858450,2728,Grade 1,Kiswahili,1
304425,2731,Grade 1,Math,1
304425,2731,Grade 1,Kiswahili,1
304425,2731,Grade 1,Fluency,98
36848,2732,Grade 5,Math,1
36848,2732,Grade 5,Fluency,150
36848,2732,Grade 5,Kiswahili,1
419336,2733,Grade 3,Fluency,35
419336,2733,Grade 3,Kiswahili,0
419336,2733,Grade 3,Math,1
601798,2734,Grade 4,Fluency,317
601798,2734,Grade 4,Kiswahili,1
601798,2734,Grade 4,Math,1
75848,2736,Grade 1,Kiswahili,0
75848,2736,Grade 1,Fluency,2
75848,2736,Grade 1,Math,0
406350,2737,Grade 1,Math,1
406350,2737,Grade 1,Fluency,42
406350,2737,Grade 1,Kiswahili,1
30690,2739,Grade 1,Math,1
30690,2739,Grade 1,Kiswahili,1
30690,2739,Grade 1,Fluency,30
34092,2740,Grade 3,Fluency,170
34092,2740,Grade 3,Math,1
34092,2740,Grade 3,Kiswahili,1
65520,2744,Grade 4,Fluency,89
65520,2744,Grade 4,Kiswahili,1
65520,2744,Grade 4,Math,1
286984,2745,Grade 2,Kiswahili,1
286984,2745,Grade 2,Math,1
286984,2745,Grade 2,Fluency,41
646056,2746,Grade 4,Math,1
646056,2746,Grade 4,Fluency,321
646056,2746,Grade 4,Kiswahili,1
55770,2747,Grade 1,Kiswahili,1
55770,2747,Grade 1,Math,1
55770,2747,Grade 1,Fluency,83
39078,2748,Grade 5,Kiswahili,1
39078,2748,Grade 5,Math,0
39078,2748,Grade 5,Fluency,158
196896,2750,Grade 2,Math,1
196896,2750,Grade 2,Fluency,56
196896,2750,Grade 2,Kiswahili,0
17404,2751,Grade 2,Math,1
17404,2751,Grade 2,Fluency,36
17404,2751,Grade 2,Kiswahili,1
56406,2753,Grade 5,Math,1
56406,2753,Grade 5,Kiswahili,1
56406,2753,Grade 5,Fluency,180
687400,2756,Grade 5,Math,1
687400,2756,Grade 5,Fluency,58
687400,2756,Grade 5,Kiswahili,1
166905,2757,Grade 4,Fluency,59
166905,2757,Grade 4,Kiswahili,1
166905,2757,Grade 4,Math,1
489918,2758,Grade 5,Fluency,84
489918,2758,Grade 5,Math,0
489918,2758,Grade 5,Kiswahili,1
489918,2759,Grade 3,Math,1
489918,2759,Grade 3,Kiswahili,1
489918,2759,Grade 3,Fluency,207
565811,2760,Grade 4,Kiswahili,1
565811,2760,Grade 4,Fluency,217
565811,2760,Grade 4,Math,1
49404,2761,Grade 3,Math,0
49404,2761,Grade 3,Kiswahili,1
49404,2761,Grade 3,Fluency,119
359640,2763,Grade 3,Math,1
359640,2763,Grade 3,Fluency,118
359640,2763,Grade 3,Kiswahili,1
592421,2767,Grade 4,Kiswahili,0
592421,2767,Grade 4,Fluency,2
592421,2767,Grade 4,Math,0
196896,2769,Grade 2,Kiswahili,1
196896,2769,Grade 2,Math,1
196896,2769,Grade 2,Fluency,165
46528,2771,Grade 4,Math,
46528,2771,Grade 4,Kiswahili,
46528,2771,Grade 4,Fluency,196
609982,2772,Grade 5,Fluency,110
609982,2772,Grade 5,Kiswahili,1
609982,2772,Grade 5,Math,1
223545,2776,Grade 1,Math,1
223545,2776,Grade 1,Fluency,64
223545,2776,Grade 1,Kiswahili,1
118338,2777,Grade 4,Kiswahili,0
118338,2777,Grade 4,Fluency,59
118338,2777,Grade 4,Math,0
136992,2778,Grade 5,Math,1
136992,2778,Grade 5,Kiswahili,1
136992,2778,Grade 5,Fluency,62
118338,2779,Grade 4,Fluency,45
118338,2779,Grade 4,Math,0
118338,2779,Grade 4,Kiswahili,1
419336,2780,Grade 3,Math,1
419336,2780,Grade 3,Fluency,100
419336,2780,Grade 3,Kiswahili,1
363825,2784,Grade 1,Kiswahili,1
363825,2784,Grade 1,Fluency,79
363825,2784,Grade 1,Math,1
314160,2788,Grade 3,Math,0
314160,2788,Grade 3,Fluency,167
314160,2788,Grade 3,Kiswahili,0
55770,2789,Grade 1,Fluency,81
55770,2789,Grade 1,Math,1
55770,2789,Grade 1,Kiswahili,1
581940,2791,Grade 5,Math,1
581940,2791,Grade 5,Fluency,194
581940,2791,Grade 5,Kiswahili,1
34675,2795,Grade 5,Kiswahili,1
34675,2795,Grade 5,Fluency,119
34675,2795,Grade 5,Math,1
363825,2798,Grade 4,Kiswahili,1
363825,2798,Grade 4,Fluency,77
363825,2798,Grade 4,Math,1
42240,2799,Grade 2,Kiswahili,1
42240,2799,Grade 2,Fluency,172
42240,2799,Grade 2,Math,1
118338,2801,Grade 4,Math,1
118338,2801,Grade 4,Fluency,85
118338,2801,Grade 4,Kiswahili,1
419336,2805,Grade 3,Kiswahili,1
419336,2805,Grade 3,Math,0
419336,2805,Grade 3,Fluency,72
196896,2807,Grade 2,Fluency,23
196896,2807,Grade 2,Kiswahili,0
196896,2807,Grade 2,Math,0
7956,2808,Grade 3,Kiswahili,1
7956,2808,Grade 3,Math,1
7956,2808,Grade 3,Fluency,95
239870,2809,Grade 3,Kiswahili,1
239870,2809,Grade 3,Fluency,221
239870,2809,Grade 3,Math,1
607904,2810,Grade 2,Kiswahili,1
607904,2810,Grade 2,Fluency,121
607904,2810,Grade 2,Math,1
609982,2811,Grade 4,Kiswahili,1
609982,2811,Grade 4,Math,1
609982,2811,Grade 4,Fluency,159
958934,2814,Grade 1,Kiswahili,1
958934,2814,Grade 1,Fluency,170
958934,2814,Grade 1,Math,1
401280,2816,Grade 4,Kiswahili,0
401280,2816,Grade 4,Math,0
401280,2816,Grade 4,Fluency,158
5502,2818,Grade 2,Fluency,96
